term,estimate,std.error,statistic,p.value,n_obs,adj_r2,panel,gender
province_f45,0.4374625528101299,0.2682473820211388,1.6308176039371614,0.1037258553904506,471,0.21756950588554358,A,female
province_f52,0.014485880263854597,0.20691060657712507,0.07001033201483098,0.9442208656310623,471,0.21756950588554358,A,female
age,0.023424289163441813,0.010622508744001738,2.2051560255640097,0.028018686864843954,471,0.21756950588554358,A,female
smoke,0.1646384611293184,0.2955175180285422,0.5571191252134738,0.5777615783993051,471,0.21756950588554358,A,female
drink,0.04429515135833445,0.0749114681206151,0.5913000034522717,0.5546576468686861,471,0.21756950588554358,A,female
factor(occ_f)2,-0.142161140791896,0.08542086674975034,-1.6642437170342983,0.09685676428254462,471,0.21756950588554358,A,female
factor(occ_f)3,0.14846553733154214,0.16042657906027075,0.9254422689881396,0.35530094090760067,471,0.21756950588554358,A,female
factor(occ_f)6,-0.1778111625785059,0.17089867193585206,-1.0404478897603633,0.29876828274125766,471,0.21756950588554358,A,female
factor(occ_f)7,-0.281748531387524,0.1419836450966701,-1.984373138157528,0.04790583870897747,471,0.21756950588554358,A,female
factor(occ_f)8,0.7552632135941951,0.2505411989113779,3.0145270194118807,0.00273987357388678,471,0.21756950588554358,A,female
factor(occ_f)11,-0.4618369500796687,0.1250724523143405,-3.69255532720306,2.5323893706490606e-4,471,0.21756950588554358,A,female
factor(occ_f)12,-0.45847027858285005,0.4837490069503134,-0.94774412349324,0.34383917422135957,471,0.21756950588554358,A,female
factor(occ_f)13,0.22229828896390758,0.31501406540899074,0.7056773438839694,0.48080477217730877,471,0.21756950588554358,A,female
factor(wu_f)2,0.3124430120665793,0.15799629060778148,1.977533845033139,0.048676055561144294,471,0.21756950588554358,A,female
factor(wu_f)3,0.17813118292148347,0.16642727039407818,1.0703244876857738,0.28512685309466773,471,0.21756950588554358,A,female
factor(wu_f)4,-0.0554386585187051,0.20121089855932509,-0.2755251276926212,0.7830568993612363,471,0.21756950588554358,A,female
factor(wu_f)5,-0.04906727361010808,0.19394527799464742,-0.2529954537560964,0.8004033386568407,471,0.21756950588554358,A,female
factor(wu_f)7,0.10422620927895887,0.17504200136678105,0.5954354295833515,0.551893433875088,471,0.21756950588554358,A,female
factor(wu_f)8,0.24157820520376272,0.19399640995390557,1.245271524669775,0.21377017154152092,471,0.21756950588554358,A,female
factor(wu_f)9,0.09725585555081323,0.24642286232151314,0.394670586302668,0.6932990262990326,471,0.21756950588554358,A,female
calories,-5.950516268673059e-4,5.199327025365868e-4,-1.1444781679710425,0.25311841445819744,471,0.21756950588554358,A,female
carbs,0.0018851612114338548,0.0021419551513732573,0.8801123638024045,0.3793335840913712,471,0.21756950588554358,A,female
fat,0.004938486979605066,0.004682155190554124,1.0547465384248842,0.292185975678104,471,0.21756950588554358,A,female
protein,0.00477862417089934,0.0029759829619589928,1.6057296805737515,0.10913243896240071,471,0.21756950588554358,A,female
diet_guide,-0.08840812876102075,0.06820056383147217,-1.2962961564288928,0.19563031190079389,471,0.21756950588554358,A,female
diet_hifat,0.04909412581871563,0.1223920602053289,0.4011218189836312,0.6885473365034227,471,0.21756950588554358,A,female
diet_hlthy,0.4895715756509462,0.521045462674757,0.9395947392723825,0.347999681500326,471,0.21756950588554358,A,female
height:consu,-0.010029410795737636,0.013725270858165023,-0.7307258923616246,0.4653797965117188,471,0.21756950588554358,A,female
bmi_under:consu,-0.026095382700274686,0.1535719083117114,-0.1699228914138892,0.8651577715895715,471,0.21756950588554358,A,female
bmi_over:consu,0.005837373054128579,0.2071134928824641,0.028184417021257322,0.9775292996857696,471,0.21756950588554358,A,female
province_f21:cohort_f3,0.22871247560161947,0.23080815589838613,0.9909202502458826,0.322331138427037,471,0.21756950588554358,A,female
province_f23:cohort_f3,-0.27758652231741293,0.22508263749360735,-1.233264926199813,0.21821033493400666,471,0.21756950588554358,A,female
